fold,feature,baseline_rmse,rmse_permuted,delta,n_val_rows
3,relative_humidity_2m,132.66086913973479,130.22833589667707,-2.432533243057719,2016
3,residual_load_lag_1,132.66086913973479,120.2165804432393,-12.44428869649549,2016
3,residual_load_lag_2,132.66086913973479,120.60939228911927,-12.051476850615515,2016
3,residual_load_lag_6,132.66086913973479,126.24453944874858,-6.416329690986203,2016
3,residual_load_roll_mean_24,132.66086913973479,185.43976977199435,52.778900632259564,2016
3,residual_load_roll_mean_6,132.66086913973479,131.42200873626598,-1.2388604034688058,2016
3,solar_forecast,132.66086913973479,136.53705851647072,3.8761893767359368,2016
3,solar_forecast_diff_1,132.66086913973479,116.62641408821405,-16.034455051520737,2016
3,solar_forecast_lag_1,132.66086913973479,130.90568622343937,-1.7551829162954107,2016
3,solar_forecast_lag_2,132.66086913973479,130.90685422145262,-1.7540149182821665,2016
3,solar_forecast_lag_6,132.66086913973479,131.13979263626243,-1.521076503472358,2016
3,solar_forecast_roll_mean_24,132.66086913973479,133.12721467579271,0.46634553605792917,2016
3,solar_forecast_roll_mean_6,132.66086913973479,135.6699379467707,3.009068807035902,2016
3,temp_apparent_gap,132.66086913973479,131.52286314944206,-1.1380059902927258,2016
3,temp_dew_spread,132.66086913973479,134.867848536884,2.2069793971492118,2016
3,wind_dir_cos,132.66086913973479,131.1797706607553,-1.4810984789794759,2016
3,wind_dir_sin,132.66086913973479,133.1233086612961,0.46243952156132195,2016
3,wind_direction_80m,132.66086913973479,131.97550506895988,-0.6853640707749094,2016
3,wind_forecast,132.66086913973479,131.0949635935655,-1.5659055461692901,2016
3,wind_forecast_diff_1,132.66086913973479,126.27579024913082,-6.385078890603964,2016
3,wind_forecast_diff_6,132.66086913973479,120.71659215134785,-11.944276988386932,2016
3,wind_forecast_lag_1,132.66086913973479,131.05144444486118,-1.60942469487361,2016
3,wind_forecast_lag_2,132.66086913973479,128.26402623239343,-4.396842907341352,2016
3,wind_forecast_lag_6,132.66086913973479,128.70106672343778,-3.959802416297009,2016
3,wind_forecast_roll_mean_24,132.66086913973479,145.98794528257662,13.327076142841833,2016
3,wind_forecast_roll_mean_6,132.66086913973479,130.53789650973033,-2.1229726300044547,2016
3,wind_gust_speed_10m,132.66086913973479,132.0579833190433,-0.6028858206914833,2016
3,wind_speed_10m,132.66086913973479,131.04274933601724,-1.6181198037175477,2016
3,wind_speed_80m,132.66086913973479,131.23811451988206,-1.422754619852725,2016
3,ws_ratio_80_10,132.66086913973479,124.9568268876321,-7.704042252102681,2016
4,air_temperature_2m,62.8859764735929,75.23898007860672,12.353003605013818,2016
4,apparent_temperature_2m,62.8859764735929,68.32973799204348,5.443761518450579,2016
4,clear_sky_proxy,62.8859764735929,62.502184658908575,-0.3837918146843222,2016
4,cloud_cover_low,62.8859764735929,62.429765688182194,-0.45621078541070403,2016
4,cloud_cover_total,62.8859764735929,60.699057296988,-2.1869191766048957,2016
4,cloud_low_share,62.8859764735929,63.112468741242765,0.22649226764986707,2016
4,convective_available_potential_energy,62.8859764735929,64.06795539530333,1.1819789217104315,2016
4,convective_inhibition,62.8859764735929,58.64123662066516,-4.2447398529277365,2016
4,dew_point_temperature_2m,62.8859764735929,63.77566274344542,0.8896862698525254,2016
4,diffuse_horizontal_irradiance,62.8859764735929,61.45530862927437,-1.4306678443185277,2016
4,direct_normal_irradiance,62.8859764735929,62.27247999787638,-0.6134964757165164,2016
4,freezing_level_height,62.8859764735929,59.74705107203812,-3.138925401554779,2016
4,global_horizontal_irradiance,62.8859764735929,62.439787861410714,-0.4461886121821834,2016
4,gust_ratio_10m,62.8859764735929,63.27911349321489,0.3931370196219959,2016
4,gustiness_10m,62.8859764735929,61.649565080969225,-1.2364113926236726,2016
4,load_forecast,62.8859764735929,62.85653043906972,-0.029446034523175513,2016
4,load_forecast_lag_1,62.8859764735929,71.79686238867976,8.910885915086858,2016
4,load_forecast_lag_2,62.8859764735929,62.70981315787619,-0.17616331571670685,2016
4,load_forecast_lag_6,62.8859764735929,56.282497417154154,-6.6034790564387436,2016
4,load_forecast_roll_mean_24,62.8859764735929,63.037742675818045,0.15176620222514714,2016
4,load_forecast_roll_mean_6,62.8859764735929,62.78680633112079,-0.09917014247210432,2016
4,precipitation_amount,62.8859764735929,62.8887415748015,0.002765101208602516,2016
4,relative_humidity_2m,62.8859764735929,63.69469581344574,0.8087193398528427,2016
4,residual_load_lag_1,62.8859764735929,63.00379097609987,0.1178145025069739,2016
4,residual_load_lag_2,62.8859764735929,63.180120278535576,0.2941438049426779,2016
4,residual_load_lag_6,62.8859764735929,80.28048913566134,17.394512662068443,2016
4,residual_load_roll_mean_24,62.8859764735929,62.27902442713126,-0.606952046461636,2016
4,residual_load_roll_mean_6,62.8859764735929,62.82360845645762,-0.0623680171352774,2016
4,solar_forecast,62.8859764735929,92.12593665098603,29.239960177393137,2016
4,solar_forecast_diff_1,62.8859764735929,58.30108717128003,-4.584889302312867,2016
