iter	RMSE
1666	12.34753057
1667	12.34594593
1668	12.33479408
1669	12.32978147
1670	12.32481915
1671	12.32470118
1672	12.32457927
1673	12.32444692
1674	12.31775076
1675	12.31762204
1676	12.31541011
1677	12.31529149
1678	12.30753504
1679	12.3073919
1680	12.30725601
1681	12.30711979
1682	12.30111602
1683	12.30099407
1684	12.30084865
1685	12.2938596
1686	12.29074567
1687	12.28594847
1688	12.28581476
1689	12.27961127
1690	12.27390372
1691	12.27378819
1692	12.27366605
1693	12.26749713
1694	12.26735974
1695	12.26723389
1696	12.26147067
1697	12.2613372
1698	12.26120481
1699	12.2566148
1700	12.25647628
1701	12.25507151
1702	12.25493214
1703	12.25480157
1704	12.24833142
1705	12.24331347
1706	12.23917498
1707	12.23445975
1708	12.23434687
1709	12.22624899
1710	12.21724878
1711	12.2116756
1712	12.21155818
1713	12.20497501
1714	12.20485056
1715	12.20471887
1716	12.19692895
1717	12.19679703
1718	12.19666562
1719	12.18743237
1720	12.18048329
1721	12.17535105
1722	12.17522875
1723	12.16854486
1724	12.16518925
1725	12.16113466
1726	12.1563558
1727	12.15623275
1728	12.15609906
1729	12.15011415
1730	12.14575703
1731	12.14562584
1732	12.14550365
1733	12.14156198
1734	12.14144422
1735	12.13580659
1736	12.1356892
1737	12.12805869
1738	12.12388501
1739	12.12376387
1740	12.1236343
1741	12.11962322
1742	12.11430434
1743	12.11139509
1744	12.10733496
1745	12.1072152
1746	12.10342349
1747	12.09583284
1748	12.09570752
1749	12.09037822
1750	12.09026099
1751	12.09014663
1752	12.09001715
1753	12.08378274
1754	12.08047145
1755	12.07387379
1756	12.07376628
1757	12.07365876
1758	12.07351887
1759	12.06928412
1760	12.06917824
1761	12.06851466
1762	12.06365347
1763	12.05809259
1764	12.05488487
1765	12.05143667
1766	12.04512336
1767	12.03846406
1768	12.03148073
1769	12.02760201
1770	12.02126047
1771	12.0174076
1772	12.01363849
1773	12.01078454
1774	12.00480602
1775	12.00468791
1776	11.99965343
1777	11.99953372
1778	11.99365154
1779	11.99260573
1780	11.98617207
1781	11.98079895
1782	11.98068916
1783	11.9759721
1784	11.97032401
1785	11.96594403
1786	11.95993533
1787	11.95536554
1788	11.94934847
1789	11.94923224
1790	11.9491084
1791	11.94155644
1792	11.93521791
1793	11.93509423
1794	11.92941403
1795	11.92930211
1796	11.92919027
1797	11.92907193
1798	11.92055379
1799	11.9136494
1800	11.91352903
1801	11.91047714
1802	11.91037717
1803	11.9075729
1804	11.9074513
1805	11.90474874
1806	11.90461844
1807	11.89778233
1808	11.89193701
1809	11.88736648
1810	11.88111446
1811	11.87621824
1812	11.86939305
1813	11.86494578
1814	11.86021951
1815	11.85569783
1816	11.85219776
1817	11.84517346
1818	11.84012163
1819	11.83495795
1820	11.83483951
1821	11.83005935
1822	11.8299466
1823	11.82249932
1824	11.8212236
1825	11.8208953
1826	11.81452519
1827	11.8144077
1828	11.81154995
1829	11.80613394
1830	11.80601974
1831	11.8012543
1832	11.79505966
1833	11.79494207
1834	11.78975639
1835	11.78965117
1836	11.78953507
1837	11.78339137
1838	11.78253507
1839	11.77824404
1840	11.77471654
1841	11.77011536
1842	11.76552302
1843	11.76118902
1844	11.75603171
1845	11.75091223
1846	11.74510884
1847	11.74083246
1848	11.73661646
1849	11.73253159
1850	11.72713156
1851	11.72256711
1852	11.72245948
1853	11.71801618
1854	11.71374472
1855	11.70946503
1856	11.70267919
1857	11.69964452
1858	11.69874803
1859	11.69492243
1860	11.69289261
1861	11.68660375
1862	11.68033367
1863	11.67620773
1864	11.67605803
1865	11.67358633
1866	11.66929788
1867	11.66832339
1868	11.66733442
1869	11.6671826
1870	11.6617692
1871	11.66094019
1872	11.65498077
1873	11.65487961
1874	11.6466671
1875	11.64656304
1876	11.64641702
1877	11.6408443
1878	11.63328246
1879	11.63056261
1880	11.62513077
1881	11.61882317
1882	11.61871144
1883	11.61860224
1884	11.61334094
1885	11.60791877
1886	11.60242132
1887	11.60227809
1888	11.59714642
1889	11.59705766
1890	11.5969584
1891	11.59178189
1892	11.58946522
1893	11.5886184
1894	11.58417434
1895	11.57967483
1896	11.57952803
1897	11.5794318
1898	11.57417848
1899	11.57404233
1900	11.57068349
1901	11.56341223
1902	11.56330298
1903	11.56320508
1904	11.56310112
1905	11.56301486
1906	11.55585078
1907	11.55194919
1908	11.54683388
1909	11.54674148
1910	11.54663397
1911	11.5427077
1912	11.54256972
1913	11.53506357
1914	11.53495808
1915	11.53486539
1916	11.53477686
1917	11.53467974
1918	11.534584
1919	11.52935728
1920	11.52600379
1921	11.52589916
1922	11.52344757
1923	11.5233478
1924	11.52324588
1925	11.51855744
1926	11.51158422
1927	11.5080216
1928	11.50792022
1929	11.50781307
1930	11.50024018
1931	11.49816995
1932	11.49807679
1933	11.49797292
1934	11.49787467
1935	11.49777139
1936	11.49767424
1937	11.49758389
1938	11.49743909
1939	11.49734623
1940	11.49725839
1941	11.49505296
1942	11.49193423
1943	11.49176588
1944	11.49166384
1945	11.48820243
1946	11.48556752
1947	11.48547273
1948	11.48033732
1949	11.48023339
1950	11.48008951
1951	11.47999284
1952	11.47990992
1953	11.47977112
1954	11.4796921
1955	11.47959831
1956	11.4794956
1957	11.4793949
1958	11.47925282
1959	11.47915144
1960	11.47905925
1961	11.47896749
1962	11.47887221
1963	11.47877347
1964	11.47399028
1965	11.47389903
1966	11.47380878
1967	11.47370639
1968	11.47361104
1969	11.46885281
1970	11.46876102
1971	11.46862972
1972	11.4685269
1973	11.4636485
1974	11.46351581
1975	11.46338644
1976	11.46329618
1977	11.46315727
1978	11.46302951
1979	11.46290423
1980	11.46280728
1981	11.4571092
1982	11.45457879
1983	11.45449273
1984	11.45440805
1985	11.4499522
1986	11.4498646
1987	11.44560455
1988	11.44487908
1989	11.44475565
1990	11.43768887
1991	11.43761738
1992	11.43752268
1993	11.43141771
1994	11.43132647
1995	11.42982186
1996	11.4255947
1997	11.42551902
1998	11.42542472
1999	11.42137487
2000	11.41732969
2001	11.4112183
2002	11.41112361
2003	11.41103068
2004	11.41095359
2005	11.40482311
2006	11.39924931
2007	11.39916702
2008	11.39907801
2009	11.39055383
2010	11.39043398
2011	11.38559925
2012	11.38551765
2013	11.3799725
2014	11.37407121
2015	11.37393529
2016	11.37384177
2017	11.36900016
2018	11.3688778
2019	11.3658718
2020	11.36575253
2021	11.36563067
2022	11.35955734
2023	11.3556621
2024	11.3555312
2025	11.35543943
2026	11.35107805
2027	11.34706641
2028	11.34296237
2029	11.3388798
2030	11.33550097
2031	11.33100687
2032	11.32605695
2033	11.32062402
2034	11.31403386
2035	11.31092952
2036	11.31085087
2037	11.30780646
2038	11.30333327
2039	11.2988038
2040	11.29868343
2041	11.2941463
2042	11.29404708
2043	11.29393265
2044	11.29005383
2045	11.28599423
2046	11.28269422
2047	11.28260814
2048	11.27649388
2049	11.27036527
2050	11.27023549
2051	11.2654106
2052	11.2616118
2053	11.25779008
2054	11.25770036
2055	11.25761402
2056	11.25753061
2057	11.25341511
2058	11.25331235
2059	11.2478458
2060	11.24776102
2061	11.24346078
2062	11.23800476
2063	11.23661112
2064	11.23652502
2065	11.2306519
2066	11.23053415
2067	11.23045146
2068	11.2261015
2069	11.22602475
2070	11.22593946
2071	11.22585118
2072	11.2195294
2073	11.21944827
2074	11.21638447
2075	11.21269882
2076	11.20734908
2077	11.2021244
2078	11.20200001
2079	11.20191569
2080	11.19749485
2081	11.19740779
2082	11.19579157
2083	11.19060891
2084	11.19048387
2085	11.1864893
2086	11.18393927
2087	11.17864247
2088	11.17416883
2089	11.1692617
2090	11.16717186
2091	11.16334581
2092	11.16325794
2093	11.15921606
2094	11.15542421
2095	11.15035631
2096	11.14482184
2097	11.144744
2098	11.14466885
2099	11.14459976
2100	11.14438907
2101	11.14430582
2102	11.14422292
2103	11.14414569
2104	11.14100456
2105	11.14094426
2106	11.14086462
2107	11.13637989
2108	11.13205416
2109	11.12911379
2110	11.12707793
2111	11.12699421
2112	11.12692856
2113	11.12401137
2114	11.11853906
2115	11.11513495
2116	11.11065546
2117	11.10445717
2118	11.10014018
2119	11.09481536
2120	11.09099515
2121	11.08792698
2122	11.08309896
2123	11.08033774
2124	11.0790346
2125	11.07429207
2126	11.06968876
2127	11.06662993
2128	11.06656107
2129	11.06649488
2130	11.06176964
2131	11.0576262
2132	11.05345462
2133	11.04960674
2134	11.04403822
2135	11.03822982
2136	11.03397404
2137	11.03387832
2138	11.03378152
2139	11.02919073
2140	11.02643167
2141	11.02446593
2142	11.01983517
2143	11.01612648
2144	11.01119247
2145	11.00606992
2146	11.00278267
2147	11.00271397
2148	10.99792795
2149	10.99365109
2150	10.98887882
2151	10.98651615
2152	10.98641109
2153	10.98244323
2154	10.97756116
2155	10.97748507
2156	10.97740542
2157	10.97283979
2158	10.96972174
2159	10.96569683
2160	10.96557768
2161	10.96168388
2162	10.95824501
2163	10.95332164
2164	10.95321618
2165	10.94980444
2166	10.94598035
2167	10.93895032
2168	10.93494859
2169	10.92948375
2170	10.92512355
2171	10.91971395
2172	10.91566561
2173	10.91241715
2174	10.90881217
2175	10.90605535
2176	10.90596125
2177	10.90330489
2178	10.89922906
2179	10.8961587
2180	10.89103976
2181	10.88504495
2182	10.88010623
2183	10.88003308
2184	10.87845707
2185	10.87836681
2186	10.87386846
2187	10.87024837
2188	10.87018755
2189	10.8672597
2190	10.86358916
2191	10.86001869
2192	10.85733269
2193	10.85726447
2194	10.85423559
2195	10.85416697
2196	10.85180508
2197	10.84963677
2198	10.84535768
2199	10.84408983
2200	10.84402823
2201	10.84120188
2202	10.83622201
2203	10.8310475
2204	10.82807678
2205	10.82699932
2206	10.82433898
2207	10.81964864
2208	10.81686661
2209	10.81262025
2210	10.80790356
2211	10.80394158
2212	10.80086777
2213	10.79778728
2214	10.79223663
2215	10.79100779
2216	10.78941514
2217	10.78769951
2218	10.78750829
2219	10.78543767
2220	10.78137868
2221	10.77817054
2222	10.77442949
2223	10.76941047
2224	10.76504104
2225	10.7624882
2226	10.76073818
2227	10.75611598
2228	10.75304673
2229	10.74694162
2230	10.74464367
2231	10.74295225
2232	10.74026242
2233	10.73755096
2234	10.73393949
2235	10.72863886
2236	10.72577383
2237	10.72225814
2238	10.71816399
2239	10.71681337
2240	10.71084002
2241	10.70734357
2242	10.70381498
2243	10.70096477
2244	10.70025501
2245	10.69787789
2246	10.69224746
2247	10.68891488
2248	10.6859017
2249	10.68584233
2250	10.6831316
2251	10.67810068
2252	10.67642886
2253	10.67274724
2254	10.66934655
2255	10.66533402
2256	10.66007371
2257	10.65808175
2258	10.65363081
2259	10.64921349
2260	10.64451784
2261	10.64192757
2262	10.63659018
2263	10.63227363
2264	10.63046523
2265	10.6244058
2266	10.62434453
2267	10.61995047
2268	10.61584065
2269	10.61168132
2270	10.60592241
2271	10.60224089
2272	10.59658476
2273	10.59546005
2274	10.59099056
2275	10.58616076
2276	10.5806682
2277	10.57774547
2278	10.57530994
2279	10.57234587
2280	10.57068345
2281	10.5664324
2282	10.56635319
2283	10.56431878
2284	10.5618222
2285	10.56063874
2286	10.55725633
2287	10.55432997
2288	10.54972972
2289	10.54392829
2290	10.54129239
2291	10.53969444
2292	10.53724298
2293	10.53273116
2294	10.52767068
2295	10.52334636
2296	10.52062118
2297	10.51808447
2298	10.51487343
2299	10.51092296
2300	10.5073657
2301	10.50239007
2302	10.49988614
2303	10.49545166
2304	10.49377711
2305	10.49371215
2306	10.49033688
2307	10.48560998
2308	10.48553365
2309	10.480625
2310	10.48056393
2311	10.47704189
2312	10.47570181
2313	10.47562535
2314	10.4719534
2315	10.46698577
2316	10.46228875
2317	10.46222273
2318	10.45874867
2319	10.45243237
2320	10.4512617
2321	10.44740173
2322	10.44233474
2323	10.43892964
2324	10.43469415
2325	10.4299851
2326	10.42992278
2327	10.42490591
2328	10.41963439
2329	10.41956766
2330	10.41475122
2331	10.41389038
2332	10.41379123
2333	10.41110822
2334	10.40835459
2335	10.40602411
2336	10.40336847
2337	10.39862093
2338	10.39853996
2339	10.39370844
2340	10.39008447
2341	10.38599661
2342	10.38288436
2343	10.37643501
2344	10.37112789
2345	10.36765186
2346	10.36444288
2347	10.36174063
2348	10.35978981
2349	10.35626753
2350	10.35261399
2351	10.34935956
2352	10.34570568
2353	10.34383479
2354	10.34024736
2355	10.33642085
2356	10.3333328
2357	10.32906801
2358	10.32593851
2359	10.32340165
2360	10.31968036
2361	10.31631297
2362	10.31528012
2363	10.31300196
2364	10.31009162
2365	10.30695497
2366	10.3029063
2367	10.30155363
2368	10.30146339
2369	10.29879361
2370	10.29493694
2371	10.29105048
2372	10.29099207
2373	10.28806551
2374	10.28411032
2375	10.2808266
2376	10.27833227
2377	10.27222441
2378	10.27215719
2379	10.27209921
2380	10.27166063
2381	10.26787283
2382	10.26742494
2383	10.26563387
2384	10.26247505
2385	10.26114502
2386	10.25710329
2387	10.25464033
2388	10.25108892
2389	10.25096581
2390	10.24877342
2391	10.24871969
2392	10.24866142
2393	10.24508873
2394	10.2422025
2395	10.2400403
2396	10.23752744
2397	10.23601239
2398	10.23559736
2399	10.23188475
2400	10.22780357
2401	10.2277542
2402	10.22370971
2403	10.22365315
2404	10.21844837
2405	10.21433688
2406	10.21427515
2407	10.208056
2408	10.20800061
2409	10.20459662
2410	10.20412072
2411	10.20283208
2412	10.20102733
2413	10.19808092
2414	10.19450108
2415	10.19176889
2416	10.18967717
2417	10.18399622
2418	10.18274482
2419	10.18123488
2420	10.17767781
2421	10.17242537
2422	10.17237076
2423	10.16927894
2424	10.1648281
2425	10.16267874
2426	10.15847878
2427	10.15653678
2428	10.15423368
2429	10.15129608
2430	10.14772258
2431	10.14595569
2432	10.1440209
2433	10.14179205
2434	10.13864313
2435	10.13577132
2436	10.13455373
2437	10.13098435
2438	10.12663483
2439	10.12256815
2440	10.12116728
2441	10.11668003
2442	10.11269489
2443	10.10936944
2444	10.10722166
2445	10.10302822
2446	10.10295819
2447	10.10214216
2448	10.09860021
2449	10.0969615
2450	10.09535487
2451	10.0952903
2452	10.09097802
2453	10.0875587
2454	10.08417729
2455	10.07942745
2456	10.07744437
2457	10.07469022
2458	10.0721899
2459	10.07019317
2460	10.06940517
2461	10.06606388
2462	10.06601682
2463	10.06580888
2464	10.0653836
2465	10.06166344
2466	10.06159972
2467	10.05888363
2468	10.05600315
2469	10.05291439
2470	10.05209049
2471	10.04749963
2472	10.04637877
2473	10.04144368
2474	10.03824391
2475	10.03667954
2476	10.03255309
2477	10.02793797
2478	10.02379434
2479	10.02134486
2480	10.01971801
2481	10.01677724
2482	10.01671775
2483	10.01095311
2484	10.01088319
2485	10.00653039
2486	10.00607339
2487	10.00599132
2488	10.0017035
2489	9.999453858
2490	9.994574634
2491	9.989840957
2492	9.986503842
2493	9.983312116
2494	9.978002226
2495	9.974672087
2496	9.970694316
2497	9.968149298
2498	9.9645825
2499	9.964531466
2500	9.963131972
2501	9.958814464
2502	9.955793942
2503	9.953624584
2504	9.951117196
2505	9.948109906
2506	9.94439942
2507	9.944358059
2508	9.941591985
2509	9.93713798
2510	9.935609553
2511	9.931583992
2512	9.927693169
2513	9.926300077
2514	9.924276744
2515	9.922059764
2516	9.918005142
2517	9.913592498
2518	9.908515001
2519	9.906330047
2520	9.903634158
2521	9.900921229
2522	9.898871413
2523	9.895478437
2524	9.892278328
2525	9.892205196
2526	9.888881208
2527	9.884713224
2528	9.88201967
2529	9.879929768
2530	9.878243961
2531	9.878184448
2532	9.877002924
2533	9.874403701
2534	9.871706176
2535	9.870146529
2536	9.869088948
2537	9.866317329
2538	9.863200155
2539	9.861028357
2540	9.858980917
2541	9.853699408
2542	9.853646006
2543	9.853592729
2544	9.853540076
2545	9.853483714
2546	9.851538176
2547	9.848176321
2548	9.846521194
2549	9.844841295
2550	9.840546759
2551	9.836580623
2552	9.834474782
2553	9.833719307
2554	9.830886278
2555	9.826903822
2556	9.82593658
2557	9.822445837
2558	9.820581136
2559	9.818404673
2560	9.814518269
2561	9.812226786
2562	9.810386056
2563	9.806562469
2564	9.803904713
2565	9.800897836
2566	9.800848482
2567	9.800430615
2568	9.797880501
2569	9.796916599
2570	9.793502956
2571	9.789005033
2572	9.786477957
2573	9.782763836
2574	9.777864805
2575	9.777798973
2576	9.776427366
2577	9.772214514
2578	9.77012541
2579	9.765283202
2580	9.7635226
2581	9.75905809
2582	9.756458491
2583	9.752721186
2584	9.748866813
2585	9.745741199
2586	9.745365247
2587	9.743714679
2588	9.739129738
2589	9.739074854
2590	9.738012971
2591	9.735677084
2592	9.735069607
2593	9.733391819
2594	9.729481547
2595	9.724931879
2596	9.722312878
2597	9.718747485
2598	9.718691787
2599	9.715348032
2600	9.715295349
2601	9.712027815
2602	9.707434864
2603	9.705661838
2604	9.702234465
2605	9.697797719
2606	9.696808392
2607	9.694394839
2608	9.692771446
2609	9.689100248
2610	9.688179564
2611	9.688122229
2612	9.685634493
2613	9.684246311
2614	9.682951158
2615	9.681122837
2616	9.67699899
2617	9.675174255
2618	9.672432063
2619	9.668201762
2620	9.665900308
2621	9.662205524
2622	9.658623256
2623	9.656003451
2624	9.652484329
2625	9.652439327
2626	9.65053385
2627	9.646277885
2628	9.64134395
2629	9.637752679
2630	9.634447539
2631	9.633127416
2632	9.62967549
2633	9.625470125
2634	9.624454345
2635	9.621044732
2636	9.62043695
2637	9.617385961
2638	9.614469891
2639	9.611436274
2640	9.611391728
2641	9.608545349
2642	9.605180826
2643	9.603833045
2644	9.598316052
2645	9.594422892
2646	9.592891957
2647	9.591946049
2648	9.58996863
2649	9.589051792
2650	9.587255162
2651	9.587157554
2652	9.585755951
2653	9.582484377
2654	9.580278155
2655	9.578539931
2656	9.576206471
2657	9.573426611
2658	9.569548851
2659	9.565345457
2660	9.562029852
2661	9.55976986
2662	9.558274951
2663	9.556305837
2664	9.556257047
2665	9.55363359
2666	9.551523477
2667	9.549760064
2668	9.546386285
2669	9.542980052
2670	9.538802486
2671	9.536377541
2672	9.535111566
2673	9.531912847
2674	9.529206043
2675	9.525991198
2676	9.523077458
2677	9.519258894
2678	9.516349591
2679	9.513708549
2680	9.510709271
2681	9.507838831
2682	9.505486716
2683	9.50186282
2684	9.501074962
2685	9.499271732
2686	9.494377359
2687	9.494223987
2688	9.491100061
2689	9.486767013
2690	9.483400427
2691	9.480918163
2692	9.479880253
2693	9.478393524
2694	9.474165305
2695	9.471180971
2696	9.46758964
2697	9.465995287
2698	9.463493891
2699	9.46105014
2700	9.459159557
2701	9.459079037
2702	9.458622123
2703	9.456242116
2704	9.456192908
2705	9.453438661
2706	9.450116212
2707	9.448823257
2708	9.445585932
2709	9.44078669
2710	9.437837022
2711	9.436819369
2712	9.433709986
2713	9.430942186
2714	9.427192799
2715	9.423348525
2716	9.423285603
2717	9.420606634
2718	9.416769748
2719	9.413006888
2720	9.410517412
2721	9.409701609
2722	9.409644516
2723	9.407233377
2724	9.403261369
2725	9.40145593
2726	9.398408454
2727	9.395870602
2728	9.394122088
2729	9.390597448
2730	9.387836976
2731	9.384343409
2732	9.380650649
2733	9.380597885
2734	9.377697286
2735	9.375730232
2736	9.372894108
2737	9.371095102
2738	9.367377532
2739	9.36339473
2740	9.359945795
2741	9.356752745
2742	9.355784123
2743	9.351987533
2744	9.350193944
2745	9.345966009
2746	9.345520525
2747	9.345413556
2748	9.343043823
2749	9.340128418
2750	9.336711914
2751	9.332539314
2752	9.327817742
2753	9.324871387
2754	9.321894243
2755	9.319497658
2756	9.316724085
2757	9.314145604
2758	9.312868458
2759	9.312037602
2760	9.311158444
2761	9.307291681
2762	9.304268254
2763	9.304231606
2764	9.300701558
2765	9.298327281
2766	9.296560164
2767	9.294754338
2768	9.291346682
2769	9.288251002
2770	9.287402438
2771	9.286946821
2772	9.286890845
2773	9.286763254
2774	9.285486797
2775	9.285434088
2776	9.282763582
2777	9.280543088
2778	9.278461824
2779	9.275083744
2780	9.271816081
2781	9.2708032
2782	9.270724028
2783	9.268207007
2784	9.264918473
2785	9.261960891
2786	9.261552533
2787	9.258803652
2788	9.256392363
2789	9.252769715
2790	9.252702545
2791	9.249708346
2792	9.24898777
2793	9.245653042
2794	9.242563366
2795	9.241642037
2796	9.238192373
2797	9.237821563
2798	9.237044095
2799	9.2370006
2800	9.234514592
2801	9.231362056
2802	9.230537403
2803	9.227065695
2804	9.225068979
2805	9.225011793
2806	9.223994816
2807	9.223433202
2808	9.221964752
2809	9.221910211
2810	9.218027629
2811	9.214714112
2812	9.214221438
2813	9.214173705
2814	9.212272627
2815	9.211031046
2816	9.208648067
2817	9.207733972
2818	9.207584356
2819	9.204957456
2820	9.204915964
2821	9.201022747
2822	9.198011244
2823	9.196864243
2824	9.196815055
2825	9.193951107
2826	9.193542381
2827	9.192053849
2828	9.192000941
2829	9.188377479
2830	9.187049678
2831	9.185042138
2832	9.18238359
2833	9.17959952
2834	9.179546526
2835	9.17845159
2836	9.175858769
2837	9.173002293
2838	9.172057355
2839	9.170746377
2840	9.167224751
2841	9.166467092
2842	9.164378033
2843	9.160438691
2844	9.160392008
2845	9.15750931
2846	9.157472158
2847	9.154147048
2848	9.154102578
2849	9.151697205
2850	9.150226209
2851	9.150160298
2852	9.146127743
2853	9.14251318
2854	9.1415699
2855	9.141520104
2856	9.138310288
2857	9.138249706
2858	9.135563396
2859	9.133799014
2860	9.129488661
2861	9.129157764
2862	9.129114087
2863	9.127041861
2864	9.126541755
2865	9.12649273
2866	9.123904485
2867	9.121183925
2868	9.120773214
2869	9.119245746
2870	9.115266036
2871	9.113959117
2872	9.112845589
2873	9.11235969
2874	9.109322057
2875	9.107953245
2876	9.105534022
2877	9.105495962
2878	9.104191995
2879	9.100033528
2880	9.098359373
2881	9.094044099
2882	9.092813879
2883	9.088356438
2884	9.08830459
2885	9.088170708
2886	9.085332851
2887	9.085295232
2888	9.084119082
2889	9.082129158
2890	9.079179074
2891	9.079135824
2892	9.077837672
2893	9.077296193
2894	9.076904507
2895	9.07434312
2896	9.074288677
2897	9.074191647
2898	9.074156042
2899	9.071301032
2900	9.069360169
2901	9.064763733
2902	9.063708626
2903	9.061650022
2904	9.060267253
2905	9.057755227
2906	9.05578222
2907	9.051987296
2908	9.048911505
2909	9.048880812
2910	9.04883215
2911	9.048791714
2912	9.046599588
2913	9.046078384
2914	9.046035522
2915	9.043852804
2916	9.040224869
2917	9.038907395
2918	9.038852406
2919	9.036932861
2920	9.033949085
2921	9.031503353
2922	9.027883891
2923	9.027816056
2924	9.025051666
2925	9.023182217
2926	9.023145446
2927	9.019621691
2928	9.018020655
2929	9.017980193
2930	9.016629244
2931	9.014197829
2932	9.013493074
2933	9.012780337
2934	9.01067729
2935	9.010616633
2936	9.007584197
2937	9.006208861
2938	9.006176943
2939	9.001730783
2940	9.000585617
2941	8.999579938
2942	8.998959499
2943	8.995982223
2944	8.99288968
2945	8.990681834
2946	8.988737729
2947	8.984022675
2948	8.98146521
2949	8.980765333
2950	8.978419653
2951	8.975448604
2952	8.972321276
2953	8.969503494
2954	8.969462034
2955	8.968002952
2956	8.965151265
2957	8.965117045
2958	8.96502993
2959	8.964977493
2960	8.962115741
2961	8.958820542
2962	8.956192333
2963	8.95368792
2964	8.951496555
2965	8.948728476
2966	8.946892282
2967	8.944248069
2968	8.941229687
2969	8.941194875
2970	8.941151784
2971	8.938871054
2972	8.936698915
2973	8.936291853
2974	8.935942122
2975	8.935894546
2976	8.934923433
2977	8.934819559
2978	8.932303041
2979	8.932237519
2980	8.928721651
2981	8.927283632
2982	8.924745462
2983	8.923034941
2984	8.920255803
2985	8.918942236
2986	8.918508217
2987	8.9184695
2988	8.915613683
2989	8.912254348
2990	8.909820351
2991	8.907897168
2992	8.905054062
2993	8.902402337
2994	8.898333983
2995	8.897951037
2996	8.896320748
2997	8.894657476
2998	8.891768646
2999	8.88926308
