feature,mean_abs_shap
is_night,0.0
load_forecast_xmk_std,0.0
is_18_19,0.0
is_morning_peak,0.0
is_winter,0.0
solar_forecast_xmk_std,0.0
wind_forecast_xmk_std,0.0
residual_load_xmk_std,0.0
load_forecast_xmk_z,0.0017893707268037
meteo_missing_any,0.0023271541610829
meteo_missing_count,0.0031825495913372
precipitation_amount_xmk_diff,0.0058342107338941
residual_load_xmk_z,0.0058614986365244
precipitation_amount_xmk_std,0.0059153168593121
temp_extreme_flag,0.0062895810666267
is_weekend,0.0068895429587061
residual_load_xmk_diff,0.0099356451720955
hour_x_market,0.010754898791159
precipitation_amount_xmk_z,0.012594078348086
solar_forecast_xmk_z,0.0200134331223589
cloud_cover_mid,0.0217536046673786
precipitation_amount_xmk_mean,0.0284108373498541
load_forecast_xmk_diff,0.0287796534804175
cloud_cover_high,0.0305866165943939
relative_humidity_2m,0.0320385180119291
