fold,feature,baseline_rmse,rmse_permuted,delta,n_val_rows
3,cloud_cover_total_xmk_diff,87.60307210837384,87.15099100742842,-0.45208110094542064,2016
3,cloud_cover_total_xmk_mean,87.60307210837384,85.65500040345219,-1.9480717049216452,2016
3,cloud_cover_total_xmk_std,87.60307210837384,87.21854516781035,-0.38452694056348946,2016
3,cloud_cover_total_xmk_z,87.60307210837384,87.45299212111497,-0.15007998725886296,2016
3,cloud_low_share,87.60307210837384,87.50480228010338,-0.09826982827046038,2016
3,cloud_x_solar,87.60307210837384,85.70656131935547,-1.8965107890183646,2016
3,convective_available_potential_energy,87.60307210837384,90.47086726887652,2.8677951605026806,2016
3,convective_inhibition,87.60307210837384,88.34204827124663,0.7389761628727882,2016
3,dew_point_temperature_2m,87.60307210837384,87.57638585301753,-0.026686255356310085,2016
3,diffuse_horizontal_irradiance,87.60307210837384,86.38546988168731,-1.2176022266865232,2016
3,direct_normal_irradiance,87.60307210837384,86.37937734142733,-1.2236947669465081,2016
3,dow,87.60307210837384,87.41608198688624,-0.18699012148759664,2016
3,dow_cos,87.60307210837384,86.73632861941924,-0.8667434889545973,2016
3,dow_sin,87.60307210837384,87.00762913674755,-0.5954429716262837,2016
3,dow_x_market,87.60307210837384,87.31333130920227,-0.28974079917156814,2016
3,freezing_level_height,87.60307210837384,83.83578074977471,-3.767291358599124,2016
3,global_horizontal_irradiance,87.60307210837384,74.86986035656452,-12.733211751809321,2016
3,gust_ratio_10m,87.60307210837384,87.28726288875414,-0.31580921961969466,2016
3,gustiness_10m,87.60307210837384,85.8402764391037,-1.7627956692701332,2016
3,hour,87.60307210837384,87.56766403265043,-0.03540807572341009,2016
3,hour_cos,87.60307210837384,87.59865914612378,-0.004412962250057717,2016
3,hour_sin,87.60307210837384,87.61455697015067,0.011484861776835942,2016
3,hour_x_market,87.60307210837384,87.53524933587093,-0.06782277250290747,2016
3,is_18_19,87.60307210837384,87.60307210837384,0.0,2016
3,is_evening_peak,87.60307210837384,87.60398971295253,0.0009176045786887244,2016
3,is_morning_peak,87.60307210837384,87.59614845371996,-0.006923654653874678,2016
3,is_night,87.60307210837384,87.60307210837384,0.0,2016
3,is_peak_17_20,87.60307210837384,87.60166093938945,-0.0014111689843900876,2016
3,is_weekend,87.60307210837384,87.58591109939223,-0.017161008981602777,2016
3,is_winter,87.60307210837384,87.60307210837384,0.0,2016
3,lifted_index,87.60307210837384,88.50036863512497,0.8972965267511341,2016
3,load_forecast,87.60307210837384,86.54652336263734,-1.0565487457364924,2016
3,load_forecast_diff_1,87.60307210837384,87.39894153968,-0.2041305686938415,2016
3,load_forecast_diff_24,87.60307210837384,87.53610764928794,-0.0669644590858951,2016
3,load_forecast_diff_6,87.60307210837384,87.56282797800193,-0.040244130371903,2016
3,load_forecast_lag_1,87.60307210837384,86.61370027225318,-0.9893718361206538,2016
3,load_forecast_lag_168,87.60307210837384,86.61396149424152,-0.9891106141323149,2016
3,load_forecast_lag_2,87.60307210837384,77.30224390311558,-10.300828205258256,2016
3,load_forecast_lag_24,87.60307210837384,86.73001405465224,-0.8730580537215928,2016
3,load_forecast_lag_48,87.60307210837384,85.90874218462565,-1.6943299237481853,2016
3,load_forecast_lag_6,87.60307210837384,87.72745235404143,0.12438024566759509,2016
3,load_forecast_roll_mean_24,87.60307210837384,86.66791304409001,-0.9351590642838232,2016
3,load_forecast_roll_mean_6,87.60307210837384,87.7259757363849,0.12290362801105914,2016
3,load_forecast_roll_mean_72,87.60307210837384,87.70940449197393,0.10633238360009045,2016
3,load_forecast_roll_std_24,87.60307210837384,87.88035707783966,0.2772849694658248,2016
3,load_forecast_roll_std_6,87.60307210837384,86.9588269470437,-0.644245161330133,2016
3,load_forecast_roll_std_72,87.60307210837384,88.32278877214235,0.7197166637685086,2016
3,load_forecast_xmk_diff,87.60307210837384,87.59714611699363,-0.005925991380209439,2016
3,load_forecast_xmk_mean,87.60307210837384,86.65299624909277,-0.9500758592810712,2016
3,load_forecast_xmk_std,87.60307210837384,87.60307210837384,0.0,2016
3,load_forecast_xmk_z,87.60307210837384,87.5986278998474,-0.004444208526436455,2016
3,market,87.60307210837384,80.56970151595486,-7.033370592418976,2016
3,meteo_missing_any,87.60307210837384,87.60307210837384,0.0,2016
3,meteo_missing_count,87.60307210837384,87.60307210837384,0.0,2016
3,month,87.60307210837384,87.6027283739006,-0.00034373447323332584,2016
3,month_cos,87.60307210837384,87.60588986436362,0.00281775598978129,2016
3,month_sin,87.60307210837384,87.60433358023566,0.001261471861823793,2016
