fold,group_id,group_size,baseline_rmse,rmse_permuted,delta
2,corr_0483385472,1,58.899807832607046,58.90060918789187,0.0008013552848211702
2,corr_0597931175,1,58.899807832607046,58.01914943805372,-0.8806583945533291
2,corr_0720521319,1,58.899807832607046,58.899807832607046,0.0
2,corr_0853733107,1,58.899807832607046,58.93713700335746,0.03732917075041797
2,corr_1041900743,1,58.899807832607046,58.617105823004515,-0.2827020096025308
2,corr_1042849804,1,58.899807832607046,58.899807832607046,0.0
2,corr_1173415209,2,58.899807832607046,58.90764148499088,0.007833652383837375
2,corr_1192924449,1,58.899807832607046,58.89481084681198,-0.004996985795067133
2,corr_1299770772,1,58.899807832607046,58.899807832607046,0.0
2,corr_1380390921,1,58.899807832607046,58.87355647184358,-0.026251360763467346
2,corr_1409983237,1,58.899807832607046,58.90565961974785,0.005851787140805698
2,corr_1446136015,1,58.899807832607046,58.8324301040279,-0.06737772857914592
2,corr_1526553478,1,58.899807832607046,58.899807832607046,0.0
2,corr_1542980212,2,58.899807832607046,58.871561230000324,-0.028246602606721183
2,corr_1683282849,2,58.899807832607046,58.902622511966996,0.0028146793599503894
2,corr_1697724107,1,58.899807832607046,58.90239159559611,0.002583762989061711
2,corr_1700838333,2,58.899807832607046,58.837159442904095,-0.06264838970295017
2,corr_2122015058,3,58.899807832607046,58.730238237021176,-0.1695695955858696
2,corr_2157934635,1,58.899807832607046,58.89075589757029,-0.009051935036758607
2,corr_2158675435,1,58.899807832607046,58.897773031456886,-0.0020348011501596375
2,corr_2227514340,1,58.899807832607046,58.85635700736573,-0.04345082524131527
2,corr_2275077728,1,58.899807832607046,59.1173353772455,0.21752754463845747
2,corr_2366008779,2,58.899807832607046,58.91778553004673,0.017977697439683027
2,corr_2400414243,2,58.899807832607046,58.8739399811568,-0.025867851450243506
2,corr_2455784270,1,58.899807832607046,58.899807832607046,0.0
2,corr_2560062090,1,58.899807832607046,58.861729773078515,-0.03807805952853016
2,corr_2714073950,1,58.899807832607046,58.90103613176028,0.0012282991532330811
2,corr_2795231785,1,58.899807832607046,58.86342449441371,-0.03638333819333894
2,corr_2877043949,1,58.899807832607046,58.899807832607046,0.0
2,corr_2947925461,1,58.899807832607046,58.89738081222677,-0.002427020380274314
2,corr_3115657934,1,58.899807832607046,58.787767374505165,-0.11204045810188035
2,corr_3191339436,1,58.899807832607046,58.808658366803975,-0.09114946580307048
2,corr_3202476800,1,58.899807832607046,58.97676089475851,0.07695306215146758
2,corr_3474841011,1,58.899807832607046,58.92660249532013,0.026794662713086836
2,corr_3500398743,1,58.899807832607046,58.8142439733575,-0.08556385924954668
2,corr_3510735985,7,58.899807832607046,58.98713333265765,0.08732550005060347
2,corr_3554533130,1,58.899807832607046,58.891924556293866,-0.007883276313179977
2,corr_3610666499,1,58.899807832607046,58.86834406335669,-0.0314637692503581
2,corr_3680644634,1,58.899807832607046,58.899807832607046,0.0
2,corr_3734381569,1,58.899807832607046,58.98084076329512,0.0810329306880746
2,corr_3800548161,1,58.899807832607046,58.905771452393616,0.005963619786570007
2,corr_3812964350,1,58.899807832607046,58.46514734879373,-0.43466048381331746
2,corr_4124592631,1,58.899807832607046,58.940665798270125,0.0408579656630792
2,corr_4538094726,1,58.899807832607046,58.954368492340585,0.054560659733539296
2,corr_4551744002,1,58.899807832607046,58.901454306657854,0.001646474050808422
2,corr_4567847955,2,58.899807832607046,59.0081597149681,0.10835188236105608
2,corr_4701171285,2,58.899807832607046,58.92824728619541,0.028439453588362085
2,corr_4744811163,1,58.899807832607046,58.84724586449002,-0.052561968117025515
2,corr_4744990440,8,58.899807832607046,58.55035334427479,-0.3494544883322561
2,corr_4783833261,1,58.899807832607046,58.89920095512064,-0.0006068774864047555
2,corr_4917508798,1,58.899807832607046,58.899895461435605,8.762882855961607e-05
2,corr_4926823990,1,58.899807832607046,58.88298191952181,-0.016825913085234845
2,corr_5022224778,1,58.899807832607046,58.846748678095295,-0.05305915451175025
2,corr_5038114939,2,58.899807832607046,58.93109876474495,0.03129093213790668
2,corr_5239127947,1,58.899807832607046,58.956933375429436,0.057125542822390685
2,corr_5380429766,1,58.899807832607046,58.87621911261425,-0.023588719992794438
2,corr_5391452390,1,58.899807832607046,58.82979961072896,-0.07000822187808353
2,corr_5451305703,1,58.899807832607046,59.318951971673165,0.4191441390661197
2,corr_5460799874,1,58.899807832607046,58.800667213691575,-0.09914061891547021
2,corr_5747658029,1,58.899807832607046,58.848911007169406,-0.05089682543763985
2,corr_5818992375,2,58.899807832607046,58.634634465140834,-0.2651733674662111
2,corr_5952747283,2,58.899807832607046,59.15558077313558,0.25577294052853716
2,corr_6084651262,1,58.899807832607046,58.86083988942279,-0.038967943184253784
2,corr_6181484385,1,58.899807832607046,58.899725464631565,-8.236797548022423e-05
2,corr_6250982779,2,58.899807832607046,58.902633826725335,0.002825994118289543
2,corr_6268504841,1,58.899807832607046,58.97226717655883,0.07245934395178466
2,corr_6296024613,1,58.899807832607046,59.18869499840521,0.2888871657981653
2,corr_6339531555,1,58.899807832607046,58.878593959487326,-0.021213873119720006
2,corr_6340545916,1,58.899807832607046,58.912738711026655,0.012930878419609826
2,corr_6413704013,2,58.899807832607046,58.895707342540696,-0.004100490066349494
2,corr_6568457392,1,58.899807832607046,58.81460759293257,-0.08520023967447798
2,corr_6639926484,1,58.899807832607046,58.90781408845701,0.008006255849963395
2,corr_6758112138,1,58.899807832607046,58.76681076089497,-0.13299707171207586
2,corr_6816881002,1,58.899807832607046,58.90069951669981,0.0008916840927639669
2,corr_6975375423,1,58.899807832607046,58.90384784185018,0.0040400092431340795
2,corr_6978208519,1,58.899807832607046,58.990463970304184,0.0906561376971382
2,corr_7003117927,1,58.899807832607046,58.899807832607046,0.0
2,corr_7113557847,1,58.899807832607046,58.7990469733994,-0.10076085920764655
2,corr_7139348282,1,58.899807832607046,58.86980442788763,-0.030003404719415983
2,corr_7206706905,1,58.899807832607046,58.38906142193721,-0.5107464106698387
2,corr_7228722225,1,58.899807832607046,58.85374980704793,-0.046058025559112536
2,corr_7260187677,1,58.899807832607046,58.91598947576472,0.016181643157672454
2,corr_7271407478,4,58.899807832607046,59.56592711976387,0.6661192871568247
2,corr_7288168412,1,58.899807832607046,58.37007198608824,-0.529735846518804
2,corr_7670639915,1,58.899807832607046,58.899807832607046,0.0
2,corr_7681259113,1,58.899807832607046,58.89207569433156,-0.007732138275486022
2,corr_7692105271,1,58.899807832607046,58.78580266818738,-0.11400516441966602
2,corr_7695254633,1,58.899807832607046,58.899062300619526,-0.0007455319875191435
2,corr_7747405953,1,58.899807832607046,58.879632578130916,-0.020175254476129112
2,corr_7756784459,7,58.899807832607046,58.89389972385828,-0.005908108748762686
2,corr_8068499262,1,58.899807832607046,58.86495584737098,-0.034851985236066696
2,corr_8074303396,4,58.899807832607046,58.402527836291036,-0.49727999631600994
2,corr_8165169951,2,58.899807832607046,58.90097750809376,0.0011696754867145387
2,corr_8176627145,1,58.899807832607046,58.60630955210531,-0.293498280501737
2,corr_8242182285,1,58.899807832607046,58.873667786360066,-0.02614004624697941
2,corr_8258561280,1,58.899807832607046,58.855148990547946,-0.04465884205909987
2,corr_8622857013,6,58.899807832607046,59.41347056408346,0.5136627314764155
2,corr_8888435152,1,58.899807832607046,58.911398773579165,0.011590940972119768
2,corr_9059684305,1,58.899807832607046,58.95591129634374,0.05610346373669728
2,corr_9128207942,1,58.899807832607046,58.933712379302044,0.033904546694998317
2,corr_9272111714,8,58.899807832607046,58.78594581449297,-0.11386201811407659
2,corr_9337176525,1,58.899807832607046,58.92142035757714,0.021612524970095137
2,corr_9625579007,1,58.899807832607046,58.91823178255536,0.01842394994831409
2,corr_9664906132,1,58.899807832607046,58.899807832607046,0.0
2,corr_9826885691,1,58.899807832607046,58.90151327881488,0.001705446207836303
2,corr_9954955942,1,58.899807832607046,59.30655898633227,0.4067511537252244
2,corr_9989339831,1,58.899807832607046,58.91255258186557,0.012744749258523314
3,corr_0236486778,1,87.60307210837384,87.22025272082445,-0.3828193875493895
3,corr_0280883957,1,87.60307210837384,87.74930300117958,0.14623089280574675
3,corr_0325269136,1,87.60307210837384,86.30386311433843,-1.2992089940354106
3,corr_0483385472,1,87.60307210837384,87.60203315658096,-0.0010389517928786063
3,corr_0597931175,1,87.60307210837384,71.3591445281768,-16.243927580197038
3,corr_0720521319,1,87.60307210837384,87.60307210837384,0.0
3,corr_0853733107,1,87.60307210837384,87.58134302964774,-0.021729078726096418
3,corr_1041900743,1,87.60307210837384,87.18556013647279,-0.4175119719010496
3,corr_1042849804,1,87.60307210837384,87.60307210837384,0.0
3,corr_1173415209,2,87.60307210837384,87.60296576185824,-0.00010634651559371378
3,corr_1192924449,1,87.60307210837384,90.65192861076636,3.0488565023925247
3,corr_1299770772,1,87.60307210837384,87.60307210837384,0.0
3,corr_1380390921,1,87.60307210837384,86.95356929245217,-0.6495028159216645
3,corr_1409983237,1,87.60307210837384,87.57354249959333,-0.029529608780507033
3,corr_1446136015,1,87.60307210837384,86.70308365929405,-0.8999884490797854
3,corr_1526553478,1,87.60307210837384,87.59627216661016,-0.0067999417636741555
3,corr_1542980212,2,87.60307210837384,88.65112926599295,1.0480571576191124
3,corr_1683282849,2,87.60307210837384,87.57710584707503,-0.025966261298805193
